id,shoes_id,size,color,stock
891,104,8.5,#FFFFFF,140
892,105,4.5,#FF0000,50
893,105,5.0,#FFD700,30
894,105,5.5,#FFD700,180
895,105,6.0,#5E6167,160
896,105,6.5,#312951,100
897,105,7.0,#000000,20
898,105,7.5,#FF0000,200
899,105,8.0,#000000,50
900,105,8.5,#312951,160
901,106,4.5,#FFD700,200
902,106,5.0,#312951,190
903,106,5.5,#000000,40
904,106,6.0,#FFD700,60
905,106,6.5,#FFFFFF,60
906,106,7.0,#FFD700,120
907,106,7.5,#5E6167,70
908,106,8.0,#FF0000,150
909,106,8.5,#312951,170
910,107,4.5,#5E6167,200
911,107,5.0,#FF0000,20
912,107,5.5,#312951,50
913,107,6.0,#000000,160
914,107,6.5,#FFFFFF,110
915,107,7.0,#5E6167,70
916,107,7.5,#000000,80
917,107,8.0,#FF0000,190
918,107,8.5,#FFD700,120
919,108,4.5,#5E6167,60
920,108,5.0,#FFD700,190
921,108,5.5,#FFFFFF,10
922,108,6.0,#FFFFFF,40
923,108,6.5,#5E6167,100
924,108,7.0,#312951,20
925,108,7.5,#312951,30
926,108,8.0,#FFFFFF,180
927,108,8.5,#312951,30
928,109,4.5,#000000,120
929,109,5.0,#FF0000,130
930,109,5.5,#FF0000,10
931,109,6.0,#000000,10
932,109,6.5,#FFFFFF,70
933,109,7.0,#FFD700,40
934,109,7.5,#312951,200
935,109,8.0,#312951,180
936,109,8.5,#5E6167,190
937,110,4.5,#FFD700,30
938,110,5.0,#5E6167,140
939,110,5.5,#FFFFFF,190
940,110,6.0,#FFFFFF,90
941,110,6.5,#FFFFFF,70
942,110,7.0,#FF0000,20
943,110,7.5,#000000,60
944,110,8.0,#312951,180
945,110,8.5,#FFD700,10
946,111,4.5,#FFD700,170
947,111,5.0,#000000,140
948,111,5.5,#5E6167,30
949,111,6.0,#FF0000,120
950,111,6.5,#FFFFFF,40
951,111,7.0,#FFD700,120
952,111,7.5,#5E6167,130
953,111,8.0,#FF0000,40
954,111,8.5,#000000,180
955,112,4.5,#312951,40
956,112,5.0,#5E6167,70
957,112,5.5,#FF0000,70
958,112,6.0,#FFFFFF,90
959,112,6.5,#5E6167,10
960,112,7.0,#000000,140
961,112,7.5,#5E6167,20
962,112,8.0,#312951,10
963,112,8.5,#FF0000,160
964,113,4.5,#FFFFFF,90
965,113,5.0,#5E6167,10
966,113,5.5,#312951,170
967,113,6.0,#000000,180
968,113,6.5,#FF0000,130
969,113,7.0,#FFFFFF,150
970,113,7.5,#000000,190
971,113,8.0,#312951,120
972,113,8.5,#FFFFFF,150
973,114,4.5,#000000,60
974,114,5.0,#FFD700,60
975,114,5.5,#000000,10
976,114,6.0,#FF0000,50
977,114,6.5,#5E6167,120
978,114,7.0,#FFFFFF,100
979,114,7.5,#000000,190
980,114,8.0,#5E6167,180
981,114,8.5,#000000,140
982,115,4.5,#312951,10
983,115,5.0,#FF0000,20
984,115,5.5,#5E6167,80
985,115,6.0,#312951,100
986,115,6.5,#FFD700,160
987,115,7.0,#312951,70
988,115,7.5,#312951,160
989,115,8.0,#312951,40
990,115,8.5,#000000,80
991,116,4.5,#312951,50
992,116,5.0,#FFD700,100
993,116,5.5,#312951,60
994,116,6.0,#5E6167,80
995,116,6.5,#FFD700,100
996,116,7.0,#312951,120
997,116,7.5,#FFD700,110
998,116,8.0,#5E6167,130
999,116,8.5,#FFFFFF,100
1000,117,4.5,#FFFFFF,150
1001,117,5.0,#FFFFFF,30
1002,117,5.5,#FFFFFF,150
1003,117,6.0,#5E6167,120
1004,117,6.5,#312951,140
1005,117,7.0,#5E6167,40
1006,117,7.5,#FF0000,190
1007,117,8.0,#5E6167,160
1008,117,8.5,#312951,60
1009,118,4.5,#FFD700,60
1010,118,5.0,#FFFFFF,200
1011,118,5.5,#FFFFFF,20
1012,118,6.0,#000000,180
1013,118,6.5,#5E6167,130
1014,118,7.0,#FFFFFF,140
1015,118,7.5,#5E6167,80
1016,118,8.0,#5E6167,50
1017,118,8.5,#312951,160
1018,119,4.5,#FFFFFF,180
1019,119,5.0,#5E6167,100
1020,119,5.5,#312951,60
1021,119,6.0,#FFFFFF,20
1022,119,6.5,#000000,200
1023,119,7.0,#FF0000,120
1024,119,7.5,#000000,130
1025,119,8.0,#5E6167,80
1026,119,8.5,#000000,30
1027,120,4.5,#312951,90
1028,120,5.0,#312951,40
1029,120,5.5,#FFFFFF,10
1030,120,6.0,#FFD700,120
1031,120,6.5,#000000,10
1032,120,7.0,#5E6167,140
1033,120,7.5,#FF0000,190
1034,120,8.0,#FFD700,70
1035,120,8.5,#312951,50
1036,121,4.5,#5E6167,170
1037,121,5.0,#5E6167,30
1038,121,5.5,#FFD700,20
1039,121,6.0,#FFFFFF,120
1040,121,6.5,#FF0000,140
1041,121,7.0,#312951,200
1042,121,7.5,#5E6167,150
1043,121,8.0,#312951,170
1044,121,8.5,#FFFFFF,30
1045,122,4.5,#5E6167,40
1046,122,5.0,#312951,160
1047,122,5.5,#5E6167,50
1048,122,6.0,#FF0000,80
1049,122,6.5,#FFD700,130
1050,122,7.0,#FFFFFF,20
1051,122,7.5,#312951,190
1052,122,8.0,#FFFFFF,50
1053,122,8.5,#FF0000,200
1054,123,4.5,#FFD700,190
1055,123,5.0,#FFFFFF,130
1056,123,5.5,#5E6167,170
1057,123,6.0,#FFFFFF,130
1058,123,6.5,#FFFFFF,160
1059,123,7.0,#5E6167,60
1060,123,7.5,#FFFFFF,10
1061,123,8.0,#FFFFFF,100
1062,123,8.5,#5E6167,200
1063,124,4.5,#FFFFFF,140
1064,124,5.0,#000000,30
1065,124,5.5,#FFFFFF,180
1066,124,6.0,#FFD700,110
1067,124,6.5,#000000,50
1068,124,7.0,#000000,180
1069,124,7.5,#000000,70
1070,124,8.0,#FF0000,170
1071,124,8.5,#312951,140
1072,126,4.5,#312951,120
1073,126,5.0,#FFD700,140
1074,126,5.5,#000000,120
1075,126,6.0,#FFFFFF,50
1076,126,6.5,#312951,160
1077,126,7.0,#312951,110
1078,126,7.5,#FFFFFF,120
1079,126,8.0,#000000,130
1080,126,8.5,#5E6167,150
1081,127,4.5,#FFFFFF,50
1082,127,5.0,#5E6167,80
1083,127,5.5,#5E6167,190
1084,127,6.0,#FFFFFF,200
1085,127,6.5,#FFFFFF,190
1086,127,7.0,#FFFFFF,170
1087,127,7.5,#FFFFFF,110
1088,127,8.0,#312951,200
1089,127,8.5,#FFFFFF,160
1090,128,4.5,#FFD700,20
1091,128,5.0,#5E6167,10
1092,128,5.5,#312951,130
1093,128,6.0,#5E6167,160
1094,128,6.5,#000000,110
1095,128,7.0,#FF0000,30
1096,128,7.5,#312951,50
1097,128,8.0,#FFD700,190
1098,128,8.5,#000000,120
1099,129,4.5,#000000,80
1100,129,5.0,#FFFFFF,80
1101,129,5.5,#000000,20
1102,129,6.0,#FFD700,20
1103,129,6.5,#FF0000,60
1104,129,7.0,#312951,100
1105,129,7.5,#FFFFFF,190
1106,129,8.0,#000000,50
1107,129,8.5,#000000,90
1108,130,4.5,#312951,190
1109,130,5.0,#FFD700,120
1110,130,5.5,#FFFFFF,30
1111,130,6.0,#312951,10
1112,130,6.5,#000000,20
1113,130,7.0,#312951,150
1114,130,7.5,#FFFFFF,60
1115,130,8.0,#FF0000,130
1116,130,8.5,#FFFFFF,80
1117,131,4.5,#FF0000,140
1118,131,5.0,#FFD700,190
1119,131,5.5,#FFD700,190
1120,131,6.0,#000000,40
1121,131,6.5,#FFFFFF,90
1122,131,7.0,#000000,60
1123,131,7.5,#FFD700,190
1124,131,8.0,#5E6167,170
1125,131,8.5,#000000,180
1126,132,4.5,#FFD700,120
1127,132,5.0,#000000,60
1128,132,5.5,#FFFFFF,20
1129,132,6.0,#FF0000,130
1130,132,6.5,#FFFFFF,30
1131,132,7.0,#FFFFFF,60
1132,132,7.5,#FFFFFF,80
1133,132,8.0,#FFD700,110
1134,132,8.5,#000000,190
1135,134,4.5,#FFFFFF,60
1136,134,5.0,#000000,170
1137,134,5.5,#000000,200
1138,134,6.0,#000000,90
1139,134,6.5,#FFD700,30
1140,134,7.0,#000000,50
1141,134,7.5,#5E6167,10
1142,134,8.0,#312951,60
1143,134,8.5,#FF0000,200
1144,135,4.5,#FFD700,100
1145,135,5.0,#FFD700,10
1146,135,5.5,#5E6167,70
1147,135,6.0,#5E6167,100
1148,135,6.5,#FFD700,180
1149,135,7.0,#FFD700,80
1150,135,7.5,#5E6167,130
1151,135,8.0,#FF0000,20
1152,135,8.5,#FFD700,30
1153,136,4.5,#FFD700,20
1154,136,5.0,#FF0000,80
1155,136,5.5,#FF0000,200
1156,136,6.0,#000000,180
1157,136,6.5,#FFFFFF,140
1158,136,7.0,#FF0000,70
1159,136,7.5,#FFD700,30
1160,136,8.0,#FFD700,170
1161,136,8.5,#000000,20
1162,137,4.5,#312951,160
1163,137,5.0,#312951,130
1164,137,5.5,#000000,190
1165,137,6.0,#000000,150
1166,137,6.5,#000000,180
1167,137,7.0,#000000,120
1168,137,7.5,#312951,110
1169,137,8.0,#000000,130
1170,137,8.5,#FF0000,10
1171,138,4.5,#FF0000,30
1172,138,5.0,#FFD700,130
1173,138,5.5,#312951,10
1174,138,6.0,#5E6167,150
1175,138,6.5,#FFFFFF,170
1176,138,7.0,#312951,90
1177,138,7.5,#FF0000,120
1178,138,8.0,#000000,140
1179,138,8.5,#312951,60
1180,139,4.5,#312951,70
1181,139,5.0,#FFFFFF,150
1182,139,5.5,#FF0000,170
1183,139,6.0,#5E6167,70
1184,139,6.5,#5E6167,100
1185,139,7.0,#FF0000,170
1186,139,7.5,#5E6167,160
1187,139,8.0,#000000,80
1188,139,8.5,#FFD700,200
1189,140,4.5,#5E6167,100
1190,140,5.0,#312951,30
1191,140,5.5,#312951,90
1192,140,6.0,#FFD700,90
1193,140,6.5,#312951,30
1194,140,7.0,#FFD700,200
1195,140,7.5,#FFFFFF,20
1196,140,8.0,#000000,200
1197,140,8.5,#FFD700,20
1198,141,4.5,#000000,120
1199,141,5.0,#FF0000,160
1200,141,5.5,#FFFFFF,80
1201,141,6.0,#FFFFFF,150
1202,141,6.5,#FFD700,160
1203,141,7.0,#000000,170
1204,141,7.5,#5E6167,50
1205,141,8.0,#FFD700,30
1206,141,8.5,#FFD700,20
1207,142,4.5,#FFFFFF,140
1208,142,5.0,#FFD700,100
1209,142,5.5,#FFFFFF,120
1210,142,6.0,#FFD700,20
1211,142,6.5,#312951,120
1212,142,7.0,#FFFFFF,20
1213,142,7.5,#FF0000,140
1214,142,8.0,#FF0000,110
1215,142,8.5,#000000,50
1216,143,4.5,#FF0000,170
1217,143,5.0,#FF0000,40
1218,143,5.5,#FF0000,140
1219,143,6.0,#000000,200
1220,143,6.5,#000000,130
1221,143,7.0,#312951,200
1222,143,7.5,#5E6167,40
1223,143,8.0,#FFD700,140
1224,143,8.5,#312951,120
1225,144,4.5,#000000,20
1226,144,5.0,#312951,150
1227,144,5.5,#000000,190
1228,144,6.0,#5E6167,90
1229,144,6.5,#000000,10
1230,144,7.0,#000000,10
1231,144,7.5,#FF0000,10
1232,144,8.0,#000000,70
1233,144,8.5,#000000,170
1234,145,4.5,#FF0000,110
1235,145,5.0,#FFD700,160
1236,145,5.5,#FF0000,150
1237,145,6.0,#5E6167,130
1238,145,6.5,#FFFFFF,150
1239,145,7.0,#FF0000,80
1240,145,7.5,#5E6167,120
1241,145,8.0,#FF0000,50
1242,145,8.5,#000000,70
1243,146,4.5,#5E6167,100
1244,146,5.0,#FF0000,50
1245,146,5.5,#FFFFFF,80
1246,146,6.0,#000000,170
1247,146,6.5,#000000,200
1248,146,7.0,#FF0000,80
1249,146,7.5,#FFD700,180
1250,146,8.0,#312951,40
1251,146,8.5,#FF0000,50
1252,147,4.5,#000000,70
1253,147,5.0,#FF0000,160
1254,147,5.5,#FF0000,80
1255,147,6.0,#5E6167,10
1256,147,6.5,#000000,40
1257,147,7.0,#312951,20
1258,147,7.5,#5E6167,120
1259,147,8.0,#5E6167,80
1260,147,8.5,#5E6167,110
1261,148,4.5,#FFD700,40
1262,148,5.0,#000000,160
1263,148,5.5,#000000,190
1264,148,6.0,#312951,100
1265,148,6.5,#FF0000,110
1266,148,7.0,#FFFFFF,90
1267,148,7.5,#5E6167,130
1268,148,8.0,#FF0000,60
1269,148,8.5,#5E6167,110
1270,149,4.5,#FF0000,10
1271,149,5.0,#FFD700,10
1272,149,5.5,#000000,160
1273,149,6.0,#FFD700,160
1274,149,6.5,#5E6167,120
1275,149,7.0,#312951,180
1276,149,7.5,#5E6167,60
1277,149,8.0,#312951,130
1278,149,8.5,#000000,190
1279,150,4.5,#000000,140
1280,150,5.0,#312951,180
1281,150,5.5,#FFFFFF,100
1282,150,6.0,#000000,130
1283,150,6.5,#312951,180
1284,150,7.0,#312951,80
1285,150,7.5,#000000,20
1286,150,8.0,#312951,100
1287,150,8.5,#5E6167,40
1288,151,4.5,#FFFFFF,130
1289,151,5.0,#5E6167,160
1290,151,5.5,#FFFFFF,120
1291,151,6.0,#5E6167,180
1292,151,6.5,#FFFFFF,200
1293,151,7.0,#312951,120
1294,151,7.5,#312951,80
1295,151,8.0,#FFD700,120
1296,151,8.5,#FF0000,90
1297,152,4.5,#FF0000,200
1298,152,5.0,#FFD700,150
1299,152,5.5,#000000,150
1300,152,6.0,#312951,80
1301,152,6.5,#FFFFFF,120
1302,152,7.0,#000000,50
1303,152,7.5,#FF0000,50
1304,152,8.0,#312951,140
1305,152,8.5,#000000,130
1306,153,4.5,#FFFFFF,140
1307,153,5.0,#FF0000,140
1308,153,5.5,#FFFFFF,150
1309,153,6.0,#FFFFFF,180
1310,153,6.5,#FFFFFF,110
1311,153,7.0,#FFD700,180
1312,153,7.5,#312951,110
1313,153,8.0,#FF0000,160
1314,153,8.5,#FFFFFF,20
1315,154,4.5,#000000,50
1316,154,5.0,#312951,70
1317,154,5.5,#FFFFFF,160
1318,154,6.0,#312951,40
1319,154,6.5,#5E6167,90
1320,154,7.0,#5E6167,70
1321,154,7.5,#312951,170
1322,154,8.0,#FF0000,130
1323,154,8.5,#FFFFFF,200
1324,155,4.5,#312951,30
1325,155,5.0,#FFFFFF,170
1326,155,5.5,#FF0000,60
1327,155,6.0,#312951,40
1328,155,6.5,#FFFFFF,120
1329,155,7.0,#FFD700,200
1330,155,7.5,#FFFFFF,150
1331,155,8.0,#FF0000,180
1332,155,8.5,#5E6167,130
1333,156,4.5,#FFFFFF,200
1334,156,5.0,#000000,120
1335,156,5.5,#5E6167,190
1336,156,6.0,#000000,20
1337,156,6.5,#5E6167,10
1338,156,7.0,#000000,170
1339,156,7.5,#000000,140
1340,156,8.0,#312951,50
1341,156,8.5,#312951,50
1342,157,4.5,#FFD700,130
1343,157,5.0,#5E6167,120
1344,157,5.5,#5E6167,90
1345,157,6.0,#312951,100
1346,157,6.5,#FF0000,30
1347,157,7.0,#5E6167,50
1348,157,7.5,#FFFFFF,180
1349,157,8.0,#5E6167,110
1350,157,8.5,#FFFFFF,120
1351,158,4.5,#FFD700,140
1352,158,5.0,#312951,130
1353,158,5.5,#5E6167,90
1354,158,6.0,#5E6167,10
1355,158,6.5,#FFFFFF,90
1356,158,7.0,#FF0000,200
1357,158,7.5,#FFD700,160
1358,158,8.0,#FFFFFF,200
1359,158,8.5,#FFD700,120
1360,159,4.5,#5E6167,40
1361,159,5.0,#312951,30
1362,159,5.5,#FFFFFF,140
1363,159,6.0,#000000,10
1364,159,6.5,#FF0000,60
1365,159,7.0,#5E6167,110
1366,159,7.5,#FF0000,10
1367,159,8.0,#312951,10
1368,159,8.5,#FFD700,30
1369,160,4.5,#312951,100
1370,160,5.0,#000000,190
1371,160,5.5,#FFFFFF,100
1372,160,6.0,#5E6167,80
1373,160,6.5,#312951,20
1374,160,7.0,#FF0000,20
1375,160,7.5,#000000,120
1376,160,8.0,#FFFFFF,120
1377,160,8.5,#FFFFFF,30
1378,161,4.5,#000000,80
1379,161,5.0,#FFFFFF,10
1380,161,5.5,#FFD700,100
1381,161,6.0,#000000,60
1382,161,6.5,#312951,30
1383,161,7.0,#000000,100
1384,161,7.5,#5E6167,70
1385,161,8.0,#5E6167,150
1386,161,8.5,#5E6167,40
1387,163,4.5,#FFFFFF,190
1388,163,5.0,#FF0000,50
1389,163,5.5,#5E6167,110
1390,163,6.0,#FF0000,160
1391,163,6.5,#312951,20
1392,163,7.0,#5E6167,10
1393,163,7.5,#312951,30
1394,163,8.0,#FFFFFF,160
1395,163,8.5,#000000,30
1396,164,4.5,#000000,90
1397,164,5.0,#FFD700,40
1398,164,5.5,#5E6167,160
1399,164,6.0,#312951,60
1400,164,6.5,#FFD700,70
1401,164,7.0,#5E6167,150
1402,164,7.5,#312951,80
1403,164,8.0,#312951,190
1404,164,8.5,#5E6167,70
1405,165,4.5,#FFD700,10
1406,165,5.0,#000000,100
1407,165,5.5,#312951,20
1408,165,6.0,#312951,150
1409,165,6.5,#FFFFFF,120
1410,165,7.0,#000000,40
1411,165,7.5,#FFD700,10
1412,165,8.0,#5E6167,200
1413,165,8.5,#FF0000,50
1414,166,4.5,#FFD700,80
1415,166,5.0,#000000,130
1416,166,5.5,#FFD700,50
1417,166,6.0,#312951,70
1418,166,6.5,#FFD700,90
1419,166,7.0,#FFD700,90
1420,166,7.5,#312951,160
1421,166,8.0,#FFFFFF,50
1422,166,8.5,#FF0000,10
1423,167,4.5,#FFFFFF,140
1424,167,5.0,#000000,140
1425,167,5.5,#5E6167,30
1426,167,6.0,#000000,40
1427,167,6.5,#FFD700,190
1428,167,7.0,#312951,200
1429,167,7.5,#312951,20
1430,167,8.0,#5E6167,140
1431,167,8.5,#312951,10
1432,168,4.5,#FF0000,190
1433,168,5.0,#FFFFFF,200
1434,168,5.5,#000000,140
1435,168,6.0,#FF0000,40
1436,168,6.5,#FFD700,140
1437,168,7.0,#312951,160
1438,168,7.5,#000000,170
1439,168,8.0,#FF0000,100
1440,168,8.5,#FFD700,70
1441,169,4.5,#FF0000,20
1442,169,5.0,#5E6167,80
1443,169,5.5,#FFFFFF,80
1444,169,6.0,#FFD700,80
1445,169,6.5,#FF0000,20
1446,169,7.0,#FF0000,20
1447,169,7.5,#5E6167,110
1448,169,8.0,#FFFFFF,100
1449,169,8.5,#000000,140
1450,170,4.5,#000000,70
1451,170,5.0,#FFD700,170
1452,170,5.5,#FFD700,50
1453,170,6.0,#312951,20
1454,170,6.5,#FF0000,150
1455,170,7.0,#FFFFFF,110
1456,170,7.5,#FFD700,90
1457,170,8.0,#FFD700,20
1458,170,8.5,#FFD700,100
1459,171,4.5,#312951,60
1460,171,5.0,#FFFFFF,80
1461,171,5.5,#000000,130
1462,171,6.0,#312951,200
1463,171,6.5,#000000,180
1464,171,7.0,#FFFFFF,200
1465,171,7.5,#000000,70
1466,171,8.0,#5E6167,40
1467,171,8.5,#5E6167,140
1468,172,4.5,#312951,190
1469,172,5.0,#FFD700,40
1470,172,5.5,#5E6167,190
1471,172,6.0,#000000,50
1472,172,6.5,#FF0000,40
1473,172,7.0,#000000,90
1474,172,7.5,#FFFFFF,90
1475,172,8.0,#000000,70
1476,172,8.5,#5E6167,130
1477,173,4.5,#FFD700,130
1478,173,5.0,#5E6167,30
1479,173,5.5,#312951,30
1480,173,6.0,#5E6167,100
1481,173,6.5,#FF0000,90
1482,173,7.0,#FFFFFF,30
1483,173,7.5,#FFD700,80
1484,173,8.0,#FF0000,60
1485,173,8.5,#FFFFFF,60
1486,174,4.5,#FFD700,110
1487,174,5.0,#FFFFFF,120
1488,174,5.5,#FF0000,60
1489,174,6.0,#000000,70
1490,174,6.5,#FF0000,190
1491,174,7.0,#FFFFFF,40
1492,174,7.5,#FFD700,90
1493,174,8.0,#5E6167,30
1494,174,8.5,#312951,100
1495,175,4.5,#312951,50
1496,175,5.0,#312951,10
1497,175,5.5,#000000,20
1498,175,6.0,#FF0000,110
1499,175,6.5,#312951,70
1500,175,7.0,#FFFFFF,120
1501,175,7.5,#FF0000,150
1502,175,8.0,#5E6167,110
1503,175,8.5,#FFD700,90
1504,176,4.5,#000000,140
1505,176,5.0,#FFFFFF,130
1506,176,5.5,#5E6167,30
1507,176,6.0,#312951,10
1508,176,6.5,#5E6167,150
1509,176,7.0,#000000,90
1510,176,7.5,#FFFFFF,50
1511,176,8.0,#312951,70
1512,176,8.5,#000000,180
1513,177,4.5,#FFFFFF,100
1514,177,5.0,#FFFFFF,180
1515,177,5.5,#000000,120
1516,177,6.0,#FFD700,110
1517,177,6.5,#FF0000,170
1518,177,7.0,#FF0000,150
1519,177,7.5,#FF0000,180
1520,177,8.0,#FF0000,100
1521,177,8.5,#5E6167,50
1522,178,4.5,#5E6167,40
1523,178,5.0,#FFFFFF,20
1524,178,5.5,#5E6167,120
1525,178,6.0,#FFD700,30
1526,178,6.5,#312951,80
1527,178,7.0,#000000,10
1528,178,7.5,#FFFFFF,110
1529,178,8.0,#000000,90
1530,178,8.5,#000000,180
1531,179,4.5,#000000,180
1532,179,5.0,#FFFFFF,140
1533,179,5.5,#312951,40
1534,179,6.0,#000000,200
1535,179,6.5,#5E6167,180
1536,179,7.0,#FF0000,200
1537,179,7.5,#FF0000,190
1538,179,8.0,#000000,80
1539,179,8.5,#000000,40
1540,180,4.5,#FFD700,170
1541,180,5.0,#FFFFFF,130
1542,180,5.5,#FFD700,190
1543,180,6.0,#312951,50
1544,180,6.5,#FF0000,10
1545,180,7.0,#312951,90
1546,180,7.5,#5E6167,10
1547,180,8.0,#FFD700,20
1548,180,8.5,#312951,50
1549,181,4.5,#5E6167,20
1550,181,5.0,#FF0000,40
1551,181,5.5,#312951,120
1552,181,6.0,#5E6167,90
1553,181,6.5,#312951,110
1554,181,7.0,#312951,200
1555,181,7.5,#FFFFFF,110
1556,181,8.0,#FF0000,30
1557,181,8.5,#FF0000,60
1558,182,4.5,#FFD700,190
1559,182,5.0,#312951,80
1560,182,5.5,#5E6167,40
1561,182,6.0,#5E6167,120
1562,182,6.5,#FFD700,140
1563,182,7.0,#312951,200
1564,182,7.5,#FF0000,80
1565,182,8.0,#5E6167,70
1566,182,8.5,#FFD700,180
1567,183,4.5,#312951,90
1568,183,5.0,#5E6167,20
1569,183,5.5,#5E6167,120
1570,183,6.0,#FFD700,130
1571,183,6.5,#FF0000,200
1572,183,7.0,#FFFFFF,50
1573,183,7.5,#FFD700,20
1574,183,8.0,#FFD700,150
1575,183,8.5,#FFFFFF,140
1576,184,4.5,#000000,50
1577,184,5.0,#FFFFFF,120
1578,184,5.5,#312951,180
1579,184,6.0,#000000,20
1580,184,6.5,#000000,180
1581,184,7.0,#FFFFFF,90
1582,184,7.5,#FFFFFF,90
1583,184,8.0,#FFFFFF,40
1584,184,8.5,#5E6167,150
1585,185,4.5,#312951,10
1586,185,5.0,#FFFFFF,180
1587,185,5.5,#000000,60
1588,185,6.0,#5E6167,110
1589,185,6.5,#FFFFFF,20
1590,185,7.0,#FFD700,70
1591,185,7.5,#FFFFFF,10
1592,185,8.0,#000000,100
1593,185,8.5,#5E6167,180
1594,186,4.5,#312951,30
1595,186,5.0,#5E6167,120
1596,186,5.5,#000000,150
1597,186,6.0,#FFD700,10
1598,186,6.5,#5E6167,110
1599,186,7.0,#5E6167,160
1600,186,7.5,#FFD700,160
1601,186,8.0,#FF0000,130
1602,186,8.5,#5E6167,30
1603,187,4.5,#FFD700,90
1604,187,5.0,#FFD700,80
1605,187,5.5,#312951,100
1606,187,6.0,#FFFFFF,70
1607,187,6.5,#312951,30
1608,187,7.0,#000000,180
1609,187,7.5,#5E6167,30
1610,187,8.0,#000000,100
1611,187,8.5,#FF0000,150
1612,188,4.5,#FFD700,100
1613,188,5.0,#FFFFFF,150
1614,188,5.5,#312951,160
1615,188,6.0,#FFD700,100
1616,188,6.5,#5E6167,10
1617,188,7.0,#312951,20
1618,188,7.5,#5E6167,30
1619,188,8.0,#5E6167,190
1620,188,8.5,#000000,150
1621,189,4.5,#000000,30
1622,189,5.0,#5E6167,110
1623,189,5.5,#FFFFFF,130
1624,189,6.0,#FFFFFF,20
1625,189,6.5,#FFFFFF,70
1626,189,7.0,#FFFFFF,140
1627,189,7.5,#000000,190
1628,189,8.0,#000000,120
1629,189,8.5,#FFD700,140
1630,190,4.5,#312951,140
1631,190,5.0,#FFD700,90
1632,190,5.5,#5E6167,70
1633,190,6.0,#FFFFFF,180
1634,190,6.5,#FFD700,200
1635,190,7.0,#FF0000,200
1636,190,7.5,#000000,140
1637,190,8.0,#FF0000,90
1638,190,8.5,#FFD700,120
1639,191,4.5,#FF0000,160
1640,191,5.0,#000000,120
1641,191,5.5,#000000,60
1642,191,6.0,#312951,40
1643,191,6.5,#312951,110
1644,191,7.0,#FFFFFF,20
1645,191,7.5,#FFD700,190
1646,191,8.0,#5E6167,40
1647,191,8.5,#000000,170
1648,192,4.5,#FFFFFF,30
1649,192,5.0,#5E6167,190
1650,192,5.5,#000000,180
1651,192,6.0,#FFFFFF,190
1652,192,6.5,#312951,30
1653,192,7.0,#312951,90
1654,192,7.5,#FFD700,120
1655,192,8.0,#000000,90
1656,192,8.5,#FFFFFF,160
1657,193,4.5,#FFFFFF,140
1658,193,5.0,#000000,80
1659,193,5.5,#000000,10
1660,193,6.0,#FF0000,160
1661,193,6.5,#000000,100
1662,193,7.0,#5E6167,10
1663,193,7.5,#FF0000,40
1664,193,8.0,#5E6167,140
1665,193,8.5,#312951,20
1666,194,4.5,#000000,190
1667,194,5.0,#FFD700,200
1668,194,5.5,#5E6167,140
1669,194,6.0,#000000,20
1670,194,6.5,#FFD700,50
1671,194,7.0,#5E6167,130
1672,194,7.5,#FF0000,60
1673,194,8.0,#FFFFFF,200
1674,194,8.5,#312951,20
1675,195,4.5,#FFD700,180
1676,195,5.0,#FF0000,200
1677,195,5.5,#312951,160
1678,195,6.0,#FFFFFF,200
1679,195,6.5,#312951,200
1680,195,7.0,#312951,170
1681,195,7.5,#FFFFFF,170
1682,195,8.0,#FFD700,50
1683,195,8.5,#FF0000,80
1684,196,4.5,#FF0000,170
1685,196,5.0,#FFFFFF,20
1686,196,5.5,#000000,50
1687,196,6.0,#FF0000,190
1688,196,6.5,#312951,30
1689,196,7.0,#FFFFFF,200
1690,196,7.5,#312951,110
1691,196,8.0,#312951,40
1692,196,8.5,#FFFFFF,180
1693,197,4.5,#FFFFFF,80
1694,197,5.0,#000000,160
1695,197,5.5,#FFFFFF,30
1696,197,6.0,#5E6167,180
1697,197,6.5,#FFD700,40
1698,197,7.0,#FF0000,170
1699,197,7.5,#FF0000,140
1700,197,8.0,#FFFFFF,200
1701,197,8.5,#5E6167,100
1702,198,4.5,#FFFFFF,150
1703,198,5.0,#312951,180
1704,198,5.5,#FF0000,80
1705,198,6.0,#312951,60
1706,198,6.5,#5E6167,190
1707,198,7.0,#5E6167,40
1708,198,7.5,#FF0000,200
1709,198,8.0,#000000,130
1710,198,8.5,#FFD700,30
1711,199,4.5,#FF0000,140
1712,199,5.0,#000000,190
1713,199,5.5,#FFFFFF,50
1714,199,6.0,#FF0000,40
1715,199,6.5,#FF0000,180
1716,199,7.0,#FFFFFF,120
1717,199,7.5,#FFFFFF,40
1718,199,8.0,#FFFFFF,100
1719,199,8.5,#312951,180
1720,200,4.5,#5E6167,190
1721,200,5.0,#FFFFFF,50
1722,200,5.5,#000000,100
1723,200,6.0,#FFFFFF,80
1724,200,6.5,#312951,30
1725,200,7.0,#FF0000,80
1726,200,7.5,#FF0000,110
1727,200,8.0,#FF0000,80
1728,200,8.5,#FF0000,180
1729,201,4.5,#312951,30
1730,201,5.0,#312951,10
1731,201,5.5,#FFFFFF,120
1732,201,6.0,#FFD700,200
1733,201,6.5,#000000,200
1734,201,7.0,#312951,140
1735,201,7.5,#FFFFFF,10
